"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 07:00","2021","07","25","07:00","","20.9","","19.4","","91","","0.0","","21","","15","","16.1","","100.09","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 08:00","2021","07","25","08:00","","21.4","","20.1","","92","","0.0","","22","","21","","16.1","","100.15","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 09:00","2021","07","25","09:00","","22.0","","20.7","","92","","0.0","","23","","17","","16.1","","100.13","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 10:00","2021","07","25","10:00","","22.5","","20.7","","90","","0.0","","21","","17","","16.1","","100.15","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 11:00","2021","07","25","11:00","","23.8","","21.2","","85","","0.0","","19","","15","","16.1","","100.16","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 12:00","2021","07","25","12:00","","24.4","","21.5","","84","","0.0","","18","","15","","16.1","","100.12","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 13:00","2021","07","25","13:00","","25.3","","21.8","","81","","0.0","","19","","18","","16.1","","100.09","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 14:00","2021","07","25","14:00","","26.3","","20.8","","72","","0.0","","20","","24","","12.9","","100.06","","35","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 15:00","2021","07","25","15:00","","26.2","","20.7","","71","","0.0","","22","","22","","11.3","","100.05","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 16:00","2021","07","25","16:00","","25.8","","19.9","","70","","0.0","","21","","17","","16.1","","100.03","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 17:00","2021","07","25","17:00","","28.6","","17.4","","50","","0.0","","26","","22","","14.5","","100.02","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 18:00","2021","07","25","18:00","","28.6","","14.9","","43","","0.0","","26","","18","","16.1","","100.03","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 19:00","2021","07","25","19:00","","28.2","","14.7","","43","","0.0","","30","","28","","16.1","","100.08","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 20:00","2021","07","25","20:00","","25.8","","13.7","","47","","0.0","","30","","13","","12.9","","100.16","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 21:00","2021","07","25","21:00","","25.3","","14.0","","49","","0.0","","29","","9","","9.7","","100.22","","29","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 22:00","2021","07","25","22:00","","24.0","","14.9","","56","","0.0","","28","","15","","9.7","","100.26","","28","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-25 23:00","2021","07","25","23:00","","22.0","","15.3","","66","","0.0","","29","","5","","9.7","","100.29","","26","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 00:00","2021","07","26","00:00","","23.4","","14.6","","57","","0.0","","31","","8","","9.7","","100.32","","27","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 01:00","2021","07","26","01:00","","21.1","","15.1","","68","","0.0","","31","","5","","9.7","","100.33","","25","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 02:00","2021","07","26","02:00","","22.5","","14.7","","61","","0.0","","33","","9","","9.7","","100.31","","26","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 03:00","2021","07","26","03:00","","20.2","","15.9","","76","","0.0","","24","","5","","11.3","","100.31","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 04:00","2021","07","26","04:00","","19.4","","16.8","","85","","0.0","","24","","13","","9.7","","100.32","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 05:00","2021","07","26","05:00","","19.7","","15.5","","76","","0.0","","30","","8","","9.7","","100.35","","","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 06:00","2021","07","26","06:00","","21.0","","14.8","","67","","0.0","","32","","9","","9.7","","100.37","","25","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 07:00","2021","07","26","07:00","","22.9","","15.7","","64","","0.0","","30","","13","","11.3","","100.40","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 08:00","2021","07","26","08:00","","24.8","","18.4","","67","","0.0","","23","","8","","14.5","","100.44","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 09:00","2021","07","26","09:00","","23.9","","18.4","","71","","0.0","","20","","13","","12.9","","100.43","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 10:00","2021","07","26","10:00","","25.6","","17.5","","60","","0.0","","19","","8","","12.9","","100.41","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 11:00","2021","07","26","11:00","","25.5","","17.4","","60","","0.0","","18","","13","","12.9","","100.39","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 12:00","2021","07","26","12:00","","25.5","","18.7","","65","","0.0","","17","","15","","14.5","","100.37","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 13:00","2021","07","26","13:00","","27.5","","18.2","","56","","0.0","","16","","15","","16.1","","100.35","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 14:00","2021","07","26","14:00","","26.1","","19.4","","66","","0.0","","18","","17","","16.1","","100.32","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 15:00","2021","07","26","15:00","","25.9","","20.8","","73","","0.0","","18","","17","","16.1","","100.32","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 16:00","2021","07","26","16:00","","26.6","","19.9","","66","","0.0","","18","","11","","16.1","","100.33","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 17:00","2021","07","26","17:00","","24.9","","20.4","","76","","0.0","","18","","15","","16.1","","100.32","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 18:00","2021","07","26","18:00","","26.9","","20.1","","66","","0.0","","","","0","","16.1","","100.29","","35","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 19:00","2021","07","26","19:00","","25.9","","19.4","","67","","0.0","","4","","8","","16.1","","100.31","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 20:00","2021","07","26","20:00","","28.1","","14.1","","42","","0.0","","30","","15","","16.1","","100.35","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 21:00","2021","07","26","21:00","","27.2","","14.2","","44","","0.0","","31","","5","","16.1","","100.43","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 22:00","2021","07","26","22:00","","25.9","","15.5","","52","","0.0","","34","","5","","16.1","","100.44","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-26 23:00","2021","07","26","23:00","","22.4","","16.5","","69","","0.0","","28","","4","","16.1","","100.49","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 00:00","2021","07","27","00:00","","21.2","","16.7","","75","","0.0","","","","0","","16.1","","100.48","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 01:00","2021","07","27","01:00","","21.0","","16.9","","77","","0.0","","26","","5","","16.1","","100.49","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 02:00","2021","07","27","02:00","","20.0","","18.0","","88","","0.0","","","","0","","16.1","","100.50","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 03:00","2021","07","27","03:00","","20.1","","17.0","","82","","0.0","","28","","5","","16.1","","100.50","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 04:00","2021","07","27","04:00","","20.2","","16.3","","78","","0.0","","29","","4","","16.1","","100.45","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 05:00","2021","07","27","05:00","","19.2","","17.7","","91","","0.0","","25","","4","","16.1","","100.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 06:00","2021","07","27","06:00","","20.1","","17.5","","85","","0.0","","26","","4","","16.1","","100.40","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 07:00","2021","07","27","07:00","","21.1","","18.3","","84","","0.0","","21","","8","","16.1","","100.41","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 08:00","2021","07","27","08:00","","21.6","","18.5","","82","","0.0","","28","","13","","16.1","","100.49","","28","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 09:00","2021","07","27","09:00","","20.5","","17.9","","85","","1.2","","32","","18","","16.1","","100.57","","26","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 10:00","2021","07","27","10:00","","21.6","","17.5","","77","","0.2","","6","","17","","16.1","","100.37","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 11:00","2021","07","27","11:00","","20.0","","18.3","","90","","1.2","","13","","9","","16.1","","100.43","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 12:00","2021","07","27","12:00","","20.7","","17.0","","79","","0.0","","","M","4","","12.9","","100.52","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 13:00","2021","07","27","13:00","","22.0","","17.6","","76","","0.0","","","M","4","","16.1","","100.53","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 14:00","2021","07","27","14:00","","23.6","","18.1","","71","","0.0","","17","","8","","16.1","","100.48","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 15:00","2021","07","27","15:00","","21.7","","19.7","","88","","2.5","","14","","5","","16.1","","100.50","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 16:00","2021","07","27","16:00","","20.9","","19.3","","90","","1.8","","10","","5","","8.1","","100.50","","28","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 17:00","2021","07","27","17:00","","22.4","","20.4","","88","","0.0","","11","","5","","12.9","","100.50","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 18:00","2021","07","27","18:00","","21.6","","19.6","","88","","0.0","","18","","8","","12.9","","100.51","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 19:00","2021","07","27","19:00","","21.7","","20.0","","90","","0.0","","","","0","","12.9","","100.53","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 20:00","2021","07","27","20:00","","21.3","","20.1","","93","","0.0","","","","0","","12.9","","100.58","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 21:00","2021","07","27","21:00","","20.4","","19.9","","97","","0.0","","","M","4","","6.4","","100.62","","28","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 22:00","2021","07","27","22:00","","21.7","","17.9","","79","","0.0","","34","","8","","16.1","","100.65","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-27 23:00","2021","07","27","23:00","","21.0","","17.6","","80","","0.0","","33","","8","","16.1","","100.69","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 00:00","2021","07","28","00:00","","20.6","","17.2","","81","","0.0","","33","","5","","16.1","","100.70","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 01:00","2021","07","28","01:00","","20.4","","17.5","","83","","0.0","","2","","17","","16.1","","100.72","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 02:00","2021","07","28","02:00","","19.8","","18.0","","89","","0.0","","5","","21","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 03:00","2021","07","28","03:00","","19.7","","18.7","","94","","0.0","","6","","18","","16.1","","100.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 04:00","2021","07","28","04:00","","19.6","","18.5","","93","","0.0","","8","","13","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 05:00","2021","07","28","05:00","","19.3","","18.2","","93","","0.0","","6","","15","","16.1","","100.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 06:00","2021","07","28","06:00","","19.2","","17.8","","92","","0.0","","6","","15","","16.1","","100.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 07:00","2021","07","28","07:00","","19.8","","18.1","","90","","0.0","","7","","9","","16.1","","100.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 08:00","2021","07","28","08:00","","20.1","","18.3","","89","","0.0","","7","","15","","16.1","","100.97","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 09:00","2021","07","28","09:00","","21.2","","18.5","","84","","0.0","","8","","15","","14.5","","100.98","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 10:00","2021","07","28","10:00","","21.6","","18.1","","80","","0.0","","8","","15","","16.1","","100.97","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 11:00","2021","07","28","11:00","","21.7","","18.3","","81","","0.0","","8","","17","","8.1","","100.92","","28","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 12:00","2021","07","28","12:00","","21.9","","17.3","","75","","0.0","","9","","15","","16.1","","100.93","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 13:00","2021","07","28","13:00","","22.4","","18.3","","77","","0.0","","14","","15","","16.1","","100.90","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 14:00","2021","07","28","14:00","","22.4","","17.6","","74","","0.0","","13","","11","","16.1","","100.90","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 15:00","2021","07","28","15:00","","22.6","","17.6","","73","","0.0","","12","","15","","16.1","","100.85","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 16:00","2021","07","28","16:00","","21.9","","17.4","","75","","0.0","","9","","13","","16.1","","100.80","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 17:00","2021","07","28","17:00","","22.5","","17.2","","72","","0.0","","10","","15","","16.1","","100.76","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 18:00","2021","07","28","18:00","","22.3","","16.2","","68","","0.0","","9","","13","","16.1","","100.72","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 19:00","2021","07","28","19:00","","21.7","","15.9","","69","","0.0","","10","","5","","16.1","","100.75","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 20:00","2021","07","28","20:00","","20.8","","16.7","","77","","0.0","","7","","8","","16.1","","100.71","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 21:00","2021","07","28","21:00","","20.6","","16.2","","76","","0.0","","8","","8","","16.1","","100.70","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 22:00","2021","07","28","22:00","","20.7","","17.0","","79","","0.0","","7","","8","","16.1","","100.65","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-28 23:00","2021","07","28","23:00","","20.4","","17.5","","83","","0.0","","8","","9","","16.1","","100.63","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 00:00","2021","07","29","00:00","","20.1","","17.2","","83","","0.0","","7","","8","","16.1","","100.54","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 01:00","2021","07","29","01:00","","20.7","","17.8","","83","","0.0","","4","","5","","16.1","","100.47","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 02:00","2021","07","29","02:00","","19.5","","17.5","","88","","0.0","","12","","4","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 03:00","2021","07","29","03:00","","19.6","","18.1","","91","","0.0","","11","","4","","16.1","","100.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 04:00","2021","07","29","04:00","","20.2","","18.4","","89","","0.0","","9","","5","","16.1","","100.34","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 05:00","2021","07","29","05:00","","20.1","","18.4","","90","","0.0","","7","","13","","16.1","","100.21","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 06:00","2021","07","29","06:00","","20.9","","18.7","","87","","0.0","","9","","8","","16.1","","100.14","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 07:00","2021","07","29","07:00","","20.6","","18.9","","90","","0.5","","9","","8","","16.1","","100.12","","27","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 08:00","2021","07","29","08:00","","20.4","","19.6","","95","","6.8","","18","","9","","6.4","","100.08","","28","","","","Moderate Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 09:00","2021","07","29","09:00","","19.9","","19.3","","96","","2.2","","9","","8","","14.5","","99.93","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 10:00","2021","07","29","10:00","","20.0","","19.7","","98","","3.0","","14","","11","","4.8","","99.88","","27","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 11:00","2021","07","29","11:00","","21.4","","20.2","","93","","1.5","","19","","5","","16.1","","99.81","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 12:00","2021","07","29","12:00","","22.6","","20.1","","86","","0.0","","25","","8","","16.1","","99.74","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 13:00","2021","07","29","13:00","","25.3","","20.1","","72","","0.0","","32","","17","","16.1","","99.70","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 14:00","2021","07","29","14:00","","23.2","","20.4","","84","","0.0","","10","","17","","4.0","","99.69","","31","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 15:00","2021","07","29","15:00","","21.0","","19.1","","89","","0.0","","9","","18","","14.5","","99.72","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 16:00","2021","07","29","16:00","","21.1","","19.4","","90","","0.0","","9","","21","","12.9","","99.75","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 17:00","2021","07","29","17:00","","21.2","","19.2","","88","","0.0","","9","","15","","16.1","","99.78","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 18:00","2021","07","29","18:00","","21.8","","19.6","","87","","0.0","","12","","8","","16.1","","99.82","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 19:00","2021","07","29","19:00","","21.0","","19.5","","91","","0.0","","14","","8","","16.1","","99.87","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 20:00","2021","07","29","20:00","","20.2","","19.2","","94","","0.0","","","","0","","12.9","","99.94","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 21:00","2021","07","29","21:00","","20.9","","19.6","","92","","0.0","","32","","4","","16.1","","100.03","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 22:00","2021","07","29","22:00","","21.4","","17.3","","77","","0.0","","32","","8","","16.1","","100.05","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-29 23:00","2021","07","29","23:00","","20.5","","17.6","","83","","0.0","","31","","15","","16.1","","100.05","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 00:00","2021","07","30","00:00","","19.8","","17.4","","86","","0.0","","30","","9","","16.1","","100.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 01:00","2021","07","30","01:00","","19.9","","17.0","","83","","0.0","","34","","13","","16.1","","100.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 02:00","2021","07","30","02:00","","19.3","","15.8","","80","","0.0","","33","","17","","16.1","","100.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 03:00","2021","07","30","03:00","","18.3","","15.2","","82","","0.0","","33","","13","","16.1","","100.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 04:00","2021","07","30","04:00","","17.9","","15.0","","83","","0.0","","32","","17","","16.1","","100.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 05:00","2021","07","30","05:00","","17.2","","14.0","","81","","0.0","","34","","17","","16.1","","100.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 06:00","2021","07","30","06:00","","16.9","","13.3","","79","","0.0","","33","","13","","16.1","","100.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 07:00","2021","07","30","07:00","","17.7","","12.6","","72","","0.0","","32","","13","","16.1","","100.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 08:00","2021","07","30","08:00","","18.2","","12.4","","69","","0.0","","32","","21","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 09:00","2021","07","30","09:00","","18.2","","10.2","","59","","0.0","","32","","26","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 10:00","2021","07","30","10:00","","19.5","","10.7","","57","","0.0","","31","","24","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 11:00","2021","07","30","11:00","","19.0","","9.3","","53","","0.0","","33","","18","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 12:00","2021","07","30","12:00","","19.8","","10.6","","55","","0.0","","31","","18","","16.1","","100.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 13:00","2021","07","30","13:00","","19.9","","","M","","M","0.0","","34","","21","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 14:00","2021","07","30","14:00","","20.5","","","M","","M","0.0","","34","","18","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 15:00","2021","07","30","15:00","","20.6","","","M","","M","0.0","","30","","32","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 16:00","2021","07","30","16:00","","20.1","","","M","","M","0.0","","30","","26","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 17:00","2021","07","30","17:00","","19.7","","","M","","M","0.0","","31","","18","","16.1","","100.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 18:00","2021","07","30","18:00","","19.4","","","M","","M","0.0","","31","","17","","16.1","","100.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 19:00","2021","07","30","19:00","","18.7","","8.3","","50","","0.0","","35","","13","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 20:00","2021","07","30","20:00","","17.6","","7.5","","51","","0.0","","34","","13","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 21:00","2021","07","30","21:00","","17.0","","8.0","","55","","0.0","","2","","11","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 22:00","2021","07","30","22:00","","16.5","","8.3","","58","","0.0","","33","","11","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-30 23:00","2021","07","30","23:00","","16.4","","8.5","","59","","0.0","","35","","11","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 00:00","2021","07","31","00:00","","15.7","","8.7","","63","","0.0","","35","","11","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 01:00","2021","07","31","01:00","","15.2","","9.2","","67","","0.0","","33","","13","","16.1","","100.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 02:00","2021","07","31","02:00","","14.7","","9.3","","70","","0.0","","32","","11","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 03:00","2021","07","31","03:00","","14.3","","9.4","","72","","0.0","","33","","8","","16.1","","100.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 04:00","2021","07","31","04:00","","13.6","","9.7","","77","","0.0","","25","","5","","16.1","","100.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 05:00","2021","07","31","05:00","","13.7","","9.6","","76","","0.0","","28","","5","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 06:00","2021","07","31","06:00","","14.1","","9.6","","74","","0.0","","32","","11","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 07:00","2021","07","31","07:00","","14.9","","9.4","","69","","0.0","","32","","9","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-07-31 08:00","2021","07","31","08:00","","16.7","","","M","","M","0.0","","30","","5","","16.1","","100.77","","","","","","NA"
